GMT,CFDM1,CFDM1
,QME,SQME
1992-05-10 00:00:00,13.08232,7.308799
1992-05-11 00:00:00,15.291205,6.9052434
1992-05-12 00:00:00,14.866314,6.554114
1992-05-13 00:00:00,13.733678,6.215786
1992-05-14 00:00:00,12.827507,5.9054995
1992-05-15 00:00:00,12.487656,5.642762
1992-05-16 00:00:00,11.921337,5.4001412
1992-05-17 00:00:00,11.128552,5.1651406
1992-05-18 00:00:00,10.335768,4.940503
1992-05-19 00:00:00,9.712756,4.7536607
1992-05-20 00:00:00,9.174785,4.55676
1992-05-21 00:00:00,8.636507,4.3988733
1992-05-22 00:00:00,8.438388,4.237025
1992-05-23 00:00:00,8.070189,4.1029124
1992-05-24 00:00:00,7.6739492,3.9535606
1992-05-25 00:00:00,7.3340974,3.8807135
1992-05-26 00:00:00,7.9854546,3.7536118
1992-05-27 00:00:00,8.155229,3.6444933
1992-05-28 00:00:00,7.3624434,3.5896294
1992-05-29 00:00:00,6.767779,3.4747198
1992-05-30 00:00:00,6.286195,3.3689542
1992-05-31 00:00:00,5.7765694,3.3162239
1992-06-01 00:00:00,5.3236365,3.290011
1992-06-02 00:00:00,5.0121307,3.1872935
1992-06-03 00:00:00,4.9270916,3.088843
1992-06-04 00:00:00,4.870399,3.0434277
1992-06-05 00:00:00,4.870399,3.0178246
1992-06-06 00:00:00,4.530547,3.0025847
1992-06-07 00:00:00,4.870399,2.99466
1992-06-08 00:00:00,12.487656,2.9940503
1992-06-09 00:00:00,13.847063,2.9065726
1992-06-10 00:00:00,11.043513,2.816047
1992-06-11 00:00:00,8.580119,2.7712414
1992-06-12 00:00:00,7.050938,2.7456381
1992-06-13 00:00:00,5.889955,2.7303982
1992-06-14 00:00:00,5.09717,2.7224734
1992-06-15 00:00:00,4.5872397,2.7218637
1992-06-16 00:00:00,4.417466,2.7218637
1992-06-17 00:00:00,4.3607736,2.7218637
1992-06-18 00:00:00,3.8794942,2.7218637
1992-06-19 00:00:00,3.3695638,2.7218637
1992-06-20 00:00:00,3.058363,2.6343863
1992-06-21 00:00:00,2.8599381,2.5438607
1992-06-22 00:00:00,2.8032455,2.4990551
1992-06-23 00:00:00,7.9571085,7.3917046
1992-06-24 00:00:00,29.449469,16.973396
1992-06-25 00:00:00,25.06035,12.581533
1992-06-26 00:00:00,35.39612,16.18488
1992-06-27 00:00:00,39.643505,16.20073
1992-06-28 00:00:00,31.714743,12.854025
1992-06-29 00:00:00,24.38095,10.200131
1992-06-30 00:00:00,17.0752,8.745321
1992-07-01 00:00:00,13.053973,7.8181195
1992-07-02 00:00:00,10.958474,6.860438
1992-07-03 00:00:00,9.372904,6.3691006
1992-07-04 00:00:00,7.9854546,6.0097413
1992-07-05 00:00:00,7.050938,5.6714134
1992-07-06 00:00:00,6.8244715,5.361127
1992-07-07 00:00:00,9.231173,5.4635396
1992-07-08 00:00:00,13.903451,5.788761
1992-07-09 00:00:00,12.2611885,5.321808
1992-07-10 00:00:00,10.307421,5.8783727
1992-07-11 00:00:00,11.383365,6.945782
1992-07-12 00:00:00,10.845393,6.062472
1992-07-13 00:00:00,9.48629,5.4428134
1992-07-14 00:00:00,9.259519,5.3702707
1992-07-15 00:00:00,10.647273,5.563514
1992-07-16 00:00:00,10.533887,6.0658245
1992-07-17 00:00:00,9.429597,5.6220355
1992-07-18 00:00:00,7.8720694,5.122773
1992-07-19 00:00:00,7.8153763,5.813755
1992-07-20 00:00:00,10.533887,6.524244
1992-07-21 00:00:00,9.316212,5.7232294
1992-07-22 00:00:00,7.8720694,5.1691027
1992-07-23 00:00:00,6.8244715,4.811268
1992-07-24 00:00:00,5.833262,4.5348144
1992-07-25 00:00:00,5.1819043,4.230319
1992-07-26 00:00:00,4.6439323,4.009034
1992-07-27 00:00:00,4.219346,3.8182294
1992-07-28 00:00:00,3.851148,3.6761925
1992-07-29 00:00:00,3.6810694,3.5161726
1992-07-30 00:00:00,3.4829495,3.387547
1992-07-31 00:00:00,3.2281365,3.2979357
1992-08-01 00:00:00,3.058363,3.1479743
1992-08-02 00:00:00,5.7765694,7.125309
1992-08-03 00:00:00,10.958474,8.740749
1992-08-04 00:00:00,9.712756,7.004608
1992-08-05 00:00:00,7.9571085,6.106058
1992-08-06 00:00:00,6.654393,5.5190134
1992-08-07 00:00:00,5.5217566,5.0499263
1992-08-08 00:00:00,4.5872397,4.4564805
1992-08-09 00:00:00,3.8794942,4.218127
1992-08-10 00:00:00,3.4262567,4.0148253
1992-08-11 00:00:00,3.1430974,3.8545005
1992-08-12 00:00:00,2.9733238,3.6926517
1992-08-13 00:00:00,2.8599381,3.5250118
1992-08-14 00:00:00,2.6618183,3.3927286
1992-08-15 00:00:00,2.5484326,3.300984
1992-08-16 00:00:00,2.4353518,3.1491935
1992-08-17 00:00:00,2.378659,3.07086
1992-08-18 00:00:00,2.4353518,3.0223966
1992-08-19 00:00:00,3.7661085,4.148937
1992-08-20 00:00:00,8.098536,5.420258
1992-08-21 00:00:00,8.268614,4.8051715
1992-08-22 00:00:00,7.3624434,4.481474
1992-08-23 00:00:00,6.0880747,4.2211747
1992-08-24 00:00:00,4.955438,4.018178
1992-08-25 00:00:00,4.1059604,3.7225223
1992-08-26 00:00:00,3.539642,3.5634165
1992-08-27 00:00:00,3.0864046,3.411626
1992-08-28 00:00:00,2.8032455,3.3101277
1992-08-29 00:00:00,2.6618183,3.154375
1992-08-30 00:00:00,2.5484326,3.0742126
1992-08-31 00:00:00,2.4636981,2.9766767
1992-09-01 00:00:00,2.3219662,2.8477461
1992-09-02 00:00:00,2.2085807,2.7834334
1992-09-03 00:00:00,2.0671535,2.75082
1992-09-04 00:00:00,1.9821143,2.6462734
1992-09-05 00:00:00,2.378659,2.5453846
1992-09-06 00:00:00,2.6901646,2.4990551
1992-09-07 00:00:00,2.6051254,2.4734519
1992-09-08 00:00:00,2.4636981,2.458212
1992-09-09 00:00:00,2.378659,2.450287
1992-09-10 00:00:00,2.3503127,2.442667
1992-09-11 00:00:00,2.4353518,2.3308055
1992-09-12 00:00:00,2.4917397,2.2576535
1992-09-13 00:00:00,2.378659,2.2192488
1992-09-14 00:00:00,2.2085807,2.1966934
1992-09-15 00:00:00,2.0671535,2.1832824
1992-09-16 00:00:00,1.9537679,2.1774912
1992-09-17 00:00:00,1.8973799,2.1774912
1992-09-18 00:00:00,1.8690335,2.1774912
1992-09-19 00:00:00,1.8123407,2.1774912
1992-09-20 00:00:00,1.698955,2.1235416
1992-09-21 00:00:00,1.6139159,2.0156422
1992-09-22 00:00:00,1.5291815,1.9632167
1992-09-23 00:00:00,1.7556479,1.9415759
1992-09-24 00:00:00,2.774899,2.0363686
1992-09-25 00:00:00,2.5484326,2.045208
1992-09-26 00:00:00,2.1238463,1.9738847
1992-09-27 00:00:00,1.9537679,1.9440143
1992-09-28 00:00:00,2.0955,1.9284695
1992-09-29 00:00:00,2.2652736,1.9171919
1992-09-30 00:00:00,2.1805391,1.9068286
1992-10-01 00:00:00,2.0104606,1.9053047
1992-10-02 00:00:00,1.8690335,1.9053047
1992-10-03 00:00:00,1.8973799,1.9053047
1992-10-04 00:00:00,2.0388072,1.9053047
1992-10-05 00:00:00,2.0104606,1.9053047
1992-10-06 00:00:00,1.840687,1.9053047
1992-10-07 00:00:00,1.7273015,1.9053047
1992-10-08 00:00:00,1.6422623,1.9053047
1992-10-09 00:00:00,1.6139159,1.9053047
1992-10-10 00:00:00,1.6139159,1.9053047
1992-10-11 00:00:00,1.8973799,1.9912583
1992-10-12 00:00:00,5.7198763,6.360566
1992-10-13 00:00:00,8.381695,6.4254885
1992-10-14 00:00:00,8.240268,5.8594747
1992-10-15 00:00:00,7.3340974,5.506821
1992-10-16 00:00:00,6.3428874,5.198973
1992-10-17 00:00:00,5.29529,4.8207164
1992-10-18 00:00:00,4.530547,4.3875957
1992-10-19 00:00:00,3.936187,4.1766744
1992-10-20 00:00:00,3.5112958,3.96179
1992-10-21 00:00:00,3.256483,3.7511735
1992-10-22 00:00:00,3.0864046,3.7094157
1992-10-23 00:00:00,3.7094157,5.1075335
1992-10-24 00:00:00,4.4458127,4.75488
1992-10-25 00:00:00,4.5025053,4.8094387
1992-10-26 00:00:00,8.636507,11.776252
1992-10-27 00:00:00,17.981066,13.010997
1992-10-28 00:00:00,18.462648,10.24128
1992-10-29 00:00:00,15.715792,8.766353
1992-10-30 00:00:00,12.346228,7.831226
1992-10-31 00:00:00,10.222382,7.344765
1992-11-01 00:00:00,8.976359,6.532473
1992-11-02 00:00:00,7.617256,6.0033402
1992-11-03 00:00:00,6.5696588,5.6308746
1992-11-04 00:00:00,5.974994,5.3464966
1992-11-05 00:00:00,6.4846196,5.5156603
1992-11-06 00:00:00,7.928762,5.88203
1992-11-07 00:00:00,9.825837,8.158581
1992-11-08 00:00:00,10.364114,7.7010765
1992-11-09 00:00:00,9.0613985,6.661099
1992-11-10 00:00:00,7.843723,6.020409
1992-11-11 00:00:00,6.8244715,5.535777
1992-11-12 00:00:00,6.229807,5.244998
1992-11-13 00:00:00,6.8244715,6.160922
1992-11-14 00:00:00,14.3566885,12.262103
1992-11-15 00:00:00,25.202082,17.603724
1992-11-16 00:00:00,20.529802,13.869313
1992-11-17 00:00:00,16.678656,11.591239
1992-11-18 00:00:00,13.422172,10.121188
1992-11-19 00:00:00,11.241938,9.051036
1992-11-20 00:00:00,9.542678,7.7251554
1992-11-21 00:00:00,7.9854546,7.064654
1992-11-22 00:00:00,7.58891,6.626961
1992-11-23 00:00:00,8.183575,7.5925674
1992-11-24 00:00:00,9.939222,12.879628
1992-11-25 00:00:00,12.940893,17.43151
1992-11-26 00:00:00,12.006376,15.386608
1992-11-27 00:00:00,10.98682,13.8037815
1992-11-28 00:00:00,15.234512,24.162409
1992-11-29 00:00:00,15.489326,22.626522
1992-11-30 00:00:00,13.195705,18.18589
1992-12-01 00:00:00,11.326673,15.467075
1992-12-02 00:00:00,10.0526085,13.653211
1992-12-03 00:00:00,9.0897455,12.02314
1992-12-04 00:00:00,8.49508,10.580827
1992-12-05 00:00:00,8.29696,9.738665
1992-12-06 00:00:00,7.9004154,9.039148
1992-12-07 00:00:00,6.541312,8.501786
1992-12-08 00:00:00,7.1359773,8.088782
1992-12-09 00:00:00,5.8616085,7.697114
1992-12-10 00:00:00,5.1819043,7.3273916
1992-12-11 00:00:00,4.8420525,6.964375
1992-12-12 00:00:00,4.9837847,6.6220846
1992-12-13 00:00:00,5.2385974,6.321552
1992-12-14 00:00:00,5.1819043,6.0615573
1992-12-15 00:00:00,5.0404773,5.907938
1992-12-16 00:00:00,4.728972,5.6884823
1992-12-17 00:00:00,4.814011,5.510479
1992-12-18 00:00:00,5.4367175,7.561478
1992-12-19 00:00:00,12.034722,14.879725
1992-12-20 00:00:00,13.620292,14.090294
1992-12-21 00:00:00,14.526463,13.519098
1992-12-22 00:00:00,15.630753,18.135904
1992-12-23 00:00:00,13.110666,15.881907
1992-12-24 00:00:00,11.694871,13.381024
1992-12-25 00:00:00,9.939222,11.782958
1992-12-26 00:00:00,6.7961254,10.758525
1992-12-27 00:00:00,7.305751,9.766096
1992-12-28 00:00:00,6.3428874,9.040367
1992-12-29 00:00:00,5.833262,8.543544
1992-12-30 00:00:00,6.512966,8.112861
1992-12-31 00:00:00,8.353349,7.716621
1993-01-01 00:00:00,8.721547,7.456017
1993-01-02 00:00:00,9.0613985,8.4063835
1993-01-03 00:00:00,7.4755244,8.035137
1993-01-04 00:00:00,6.173114,7.5495906
1993-01-05 00:00:00,6.4846196,7.1582274
1993-01-06 00:00:00,11.921337,19.445019
1993-01-07 00:00:00,21.86056,36.661343
1993-01-08 00:00:00,18.858889,29.824984
1993-01-09 00:00:00,16.027298,23.562563
1993-01-10 00:00:00,12.601041,19.473976
1993-01-11 00:00:00,8.976359,16.695114
1993-01-12 00:00:00,6.8808594,13.61511
1993-01-13 00:00:00,5.7765694,11.898782
1993-01-14 00:00:00,5.1535583,10.897209
1993-01-15 00:00:00,4.814011,10.1955595
1993-01-16 00:00:00,4.5872397,9.700869
1993-01-17 00:00:00,4.530547,9.233611
1993-01-18 00:00:00,4.417466,8.786469
1993-01-19 00:00:00,4.3040805,8.37316
1993-01-20 00:00:00,4.247388,7.9872837
1993-01-21 00:00:00,4.191,7.614818
1993-01-22 00:00:00,4.134307,7.2853293
1993-01-23 00:00:00,4.3891196,8.286292
1993-01-24 00:00:00,12.063069,14.592909
1993-01-25 00:00:00,12.657734,15.247009
1993-01-26 00:00:00,21.09612,15.405201
1993-01-27 00:00:00,18.490995,14.77396
1993-01-28 00:00:00,13.563904,13.291108
1993-01-29 00:00:00,10.533887,11.731751
1993-01-30 00:00:00,8.49508,10.555833
1993-01-31 00:00:00,7.39079,9.729825
1993-02-01 00:00:00,6.456273,9.05957
1993-02-02 00:00:00,5.918301,8.526475
1993-02-03 00:00:00,5.7198763,8.100974
1993-02-04 00:00:00,5.5501027,7.729118
1993-02-05 00:00:00,5.351983,7.3898754
1993-02-06 00:00:00,5.09717,7.069531
1993-02-07 00:00:00,4.9270916,6.794601
1993-02-08 00:00:00,4.757318,6.5425315
1993-02-09 00:00:00,4.5872397,6.309055
1993-02-10 00:00:00,4.417466,6.0889893
1993-02-11 00:00:00,4.3040805,5.891479
1993-02-12 00:00:00,4.3040805,5.68452
1993-02-13 00:00:00,4.247388,5.55437
1993-02-14 00:00:00,6.0597286,5.37911
1993-02-15 00:00:00,9.656063,5.272735
1993-02-16 00:00:00,8.49508,5.1316123
1993-02-17 00:00:00,7.0225916,5.0130453
1993-02-18 00:00:00,11.525097,4.928006
1993-02-19 00:00:00,16.140682,4.780788
1993-02-20 00:00:00,13.733678,4.703978
1993-02-21 00:00:00,11.071859,4.6555147
1993-02-22 00:00:00,9.401251,4.5235367
1993-02-23 00:00:00,8.325002,4.4384975
1993-02-24 00:00:00,7.5605636,4.39674
1993-02-25 00:00:00,6.965899,4.3741846
1993-02-26 00:00:00,6.6827397,4.273296
1993-02-27 00:00:00,6.456273,4.176979
1993-02-28 00:00:00,6.173114,4.1321735
1993-03-01 00:00:00,5.918301,4.1065702
1993-03-02 00:00:00,5.8049154,4.09133
1993-03-03 00:00:00,5.7765694,4.0294557
1993-03-04 00:00:00,5.4650636,3.920947
1993-03-05 00:00:00,5.5217566,3.8685215
1993-03-06 00:00:00,5.4367175,3.8395653
1993-03-07 00:00:00,5.606796,3.8224967
1993-03-08 00:00:00,5.7765694,3.8121333
1993-03-09 00:00:00,5.7765694,3.8106093
1993-03-10 00:00:00,5.8049154,3.7566597
1993-03-11 00:00:00,5.691835,3.6487606
1993-03-12 00:00:00,5.5784492,3.596335
1993-03-13 00:00:00,5.408371,3.567379
1993-03-14 00:00:00,5.0404773,3.5503101
1993-03-15 00:00:00,5.5217566,3.539947
1993-03-16 00:00:00,5.606796,3.538423
1993-03-17 00:00:00,5.606796,3.538423
1993-03-18 00:00:00,7.4755244,3.538423
1993-03-19 00:00:00,14.214957,3.4844735
1993-03-20 00:00:00,14.4697695,3.3765743
1993-03-21 00:00:00,13.308786,3.3241487
1993-03-22 00:00:00,12.119761,3.2951927
1993-03-23 00:00:00,11.751563,3.285439
1993-03-24 00:00:00,11.383365,4.2641516
1993-03-25 00:00:00,10.335768,5.3696613
1993-03-26 00:00:00,9.571024,6.790334
1993-03-27 00:00:00,10.59058,11.141049
1993-03-28 00:00:00,15.800831,26.888845
1993-03-29 00:00:00,23.049889,45.356373
1993-03-30 00:00:00,31.997902,59.205566
1993-03-31 00:00:00,44.740673,72.65121
1993-04-01 00:00:00,56.633667,74.619606
1993-04-02 00:00:00,56.06735,69.237755
1993-04-03 00:00:00,43.60804,67.63024
1993-04-04 00:00:00,32.847683,55.90123
1993-04-05 00:00:00,25.258774,43.35932
1993-04-06 00:00:00,21.973946,38.534035
1993-04-07 00:00:00,23.191622,41.454628
1993-04-08 00:00:00,27.127502,46.152508
1993-04-09 00:00:00,31.714743,51.476753
1993-04-10 00:00:00,33.98032,53.21808
1993-04-11 00:00:00,38.22771,51.06375
1993-04-12 00:00:00,65.69506,60.898426
1993-04-13 00:00:00,174.99817,108.81207
1993-04-14 00:00:00,183.21008,113.951
1993-04-15 00:00:00,121.76241,98.0886
1993-04-16 00:00:00,76.73858,78.501236
1993-04-17 00:00:00,54.368393,61.958218
1993-04-18 00:00:00,44.740673,51.18262
1993-04-19 00:00:00,55.21787,57.043926
1993-04-20 00:00:00,55.50103,52.012287
1993-04-21 00:00:00,47.28911,43.4532
1993-04-22 00:00:00,37.661392,37.053314
1993-04-23 00:00:00,34.54664,37.02131
1993-04-24 00:00:00,55.21787,69.71842
1993-04-25 00:00:00,59.1821,78.33451
1993-04-26 00:00:00,49.554382,66.92981
1993-04-27 00:00:00,39.077187,53.1053
1993-04-28 00:00:00,33.98032,44.00885
1993-04-29 00:00:00,32.847683,40.830395
1993-04-30 00:00:00,29.16631,33.12993
1993-05-01 00:00:00,25.34351,26.87848
1993-05-02 00:00:00,22.313797,22.599394
1993-05-03 00:00:00,19.99183,19.580656
1993-05-04 00:00:00,17.953024,17.147438
1993-05-05 00:00:00,16.452188,15.332048
1993-05-06 00:00:00,15.404286,13.970812
1993-05-07 00:00:00,14.611502,12.90066
1993-05-08 00:00:00,14.016837,11.974068
1993-05-09 00:00:00,13.224052,11.158728
1993-05-10 00:00:00,12.232842,10.425379
1993-05-11 00:00:00,11.241938,9.764877
1993-05-12 00:00:00,10.675315,9.135465
1993-05-13 00:00:00,10.732007,8.597798
1993-05-14 00:00:00,11.978029,8.093049
1993-05-15 00:00:00,13.705331,7.655966
1993-05-16 00:00:00,12.969239,7.214006
1993-05-17 00:00:00,11.836298,6.8464174
1993-05-18 00:00:00,10.760354,6.497726
1993-05-19 00:00:00,9.712756,6.182563
1993-05-20 00:00:00,8.891625,5.888126
1993-05-21 00:00:00,8.523427,5.606186
1993-05-22 00:00:00,8.891625,5.377281
1993-05-23 00:00:00,8.976359,5.153253
1993-05-24 00:00:00,8.551773,4.9344068
1993-05-25 00:00:00,7.7586837,4.7695103
1993-05-26 00:00:00,8.155229,4.5787053
1993-05-27 00:00:00,9.146438,4.457395
1993-05-28 00:00:00,8.29696,4.286402
1993-05-29 00:00:00,7.4755244,4.17576
1993-05-30 00:00:00,6.852818,4.0114727
1993-05-31 00:00:00,6.427927,3.910279
1993-06-01 00:00:00,6.031382,3.8319454
1993-06-02 00:00:00,6.852818,5.409285
1993-06-03 00:00:00,13.195705,13.204849
1993-06-04 00:00:00,12.006376,10.946892
1993-06-05 00:00:00,9.995915,8.58774
1993-06-06 00:00:00,8.29696,7.2146153
1993-06-07 00:00:00,7.39079,6.989978
1993-06-08 00:00:00,11.525097,15.879774
1993-06-09 00:00:00,11.666524,14.365832
1993-06-10 00:00:00,10.0526085,11.461699
1993-06-11 00:00:00,8.721547,9.598761
1993-06-12 00:00:00,7.8153763,8.399982
1993-06-13 00:00:00,7.1640186,7.2877674
1993-06-14 00:00:00,6.2581534,6.37733
1993-06-15 00:00:00,5.5784492,5.944209
1993-06-16 00:00:00,4.9837847,5.6253886
1993-06-17 00:00:00,4.5025053,5.3644795
1993-06-18 00:00:00,4.3040805,5.124297
1993-06-19 00:00:00,3.9642286,4.891125
1993-06-20 00:00:00,4.020921,4.6683164
1993-06-21 00:00:00,4.530547,4.5009813
1993-06-22 00:00:00,4.3040805,4.308043
1993-06-23 00:00:00,4.7006254,4.192524
1993-06-24 00:00:00,4.9270916,6.509613
1993-06-25 00:00:00,4.7006254,6.55259
1993-06-26 00:00:00,4.3891196,5.657088
1993-06-27 00:00:00,4.020921,5.1011324
1993-06-28 00:00:00,3.6810694,4.7463455
1993-06-29 00:00:00,3.3695638,4.428439
1993-06-30 00:00:00,3.2281365,4.0983405
1993-07-01 00:00:00,3.114751,3.9401493
1993-07-02 00:00:00,2.9449775,3.7843966
1993-07-03 00:00:00,2.718511,3.6582093
1993-07-04 00:00:00,2.5200863,3.5701222
1993-07-05 00:00:00,2.5200863,3.4201605
1993-07-06 00:00:00,2.4636981,3.3430462
1993-07-07 00:00:00,2.2936199,3.294583
1993-07-08 00:00:00,2.1521926,3.1626046
1993-07-09 00:00:00,2.0671535,3.0775654
1993-07-10 00:00:00,1.9821143,3.0358078
1993-07-11 00:00:00,1.9254215,2.9870398
1993-07-12 00:00:00,1.8123407,2.8571951
1993-07-13 00:00:00,1.7273015,2.790139
1993-07-14 00:00:00,1.6706088,2.7569158
1993-07-15 00:00:00,1.6422623,2.7374086
1993-07-16 00:00:00,1.6139159,2.698699
1993-07-17 00:00:00,1.5575279,2.5792174
1993-07-18 00:00:00,1.5291815,2.5176477
1993-07-19 00:00:00,1.5008351,2.4847295
1993-07-20 00:00:00,1.4441423,2.4649174
1993-07-21 00:00:00,1.5291815,2.4530303
1993-07-22 00:00:00,1.8123407,2.4496775
1993-07-23 00:00:00,1.7556479,2.4496775
1993-07-24 00:00:00,1.6422623,2.4496775
1993-07-25 00:00:00,1.6422623,2.4496775
1993-07-26 00:00:00,1.7839943,2.4496775
1993-07-27 00:00:00,1.7839943,2.4496775
1993-07-28 00:00:00,1.6422623,2.4496775
1993-07-29 00:00:00,1.698955,2.4496775
1993-07-30 00:00:00,1.7839943,2.4496775
1993-07-31 00:00:00,1.7839943,2.3957279
1993-08-01 00:00:00,1.7556479,2.2878287
1993-08-02 00:00:00,1.698955,2.235403
1993-08-03 00:00:00,1.5858743,2.2064471
1993-08-04 00:00:00,1.5008351,2.1893783
1993-08-05 00:00:00,1.4441423,2.1790152
1993-08-06 00:00:00,1.6422623,2.1774912
1993-08-07 00:00:00,1.6422623,2.1774912
1993-08-08 00:00:00,1.5008351,2.1774912
1993-08-09 00:00:00,1.4157959,2.1774912
1993-08-10 00:00:00,1.3307567,2.1774912
1993-08-11 00:00:00,1.2743688,2.1774912
1993-08-12 00:00:00,1.2460223,2.1774912
1993-08-13 00:00:00,1.1893295,2.1509736
1993-08-14 00:00:00,1.1609831,2.0348446
1993-08-15 00:00:00,1.1609831,1.9732751
1993-08-16 00:00:00,1.2743688,1.9403567
1993-08-17 00:00:00,1.2176759,1.9208494
1993-08-18 00:00:00,1.1326368,1.9086574
1993-08-19 00:00:00,1.075944,1.9053047
1993-08-20 00:00:00,1.1042904,1.9053047
1993-08-21 00:00:00,1.0475975,1.9053047
1993-08-22 00:00:00,1.075944,1.9053047
1993-08-23 00:00:00,1.0475975,1.9053047
1993-08-24 00:00:00,0.99120957,1.9053047
1993-08-25 00:00:00,0.9345167,1.9053047
1993-08-26 00:00:00,0.9345167,1.9053047
1993-08-27 00:00:00,0.9345167,1.9053047
1993-08-28 00:00:00,0.90617037,1.9053047
1993-08-29 00:00:00,0.87782395,1.9053047
1993-08-30 00:00:00,0.82113117,1.9053047
1993-08-31 00:00:00,0.87782395,1.9053047
1993-09-01 00:00:00,0.82113117,1.9053047
1993-09-02 00:00:00,0.90617037,1.9053047
1993-09-03 00:00:00,0.96286315,1.9053047
1993-09-04 00:00:00,1.1042904,1.9053047
1993-09-05 00:00:00,1.5008351,1.9053047
1993-09-06 00:00:00,1.4724888,1.9053047
1993-09-07 00:00:00,1.3307567,1.9053047
1993-09-08 00:00:00,1.3027152,1.9053047
1993-09-09 00:00:00,1.1042904,1.9053047
1993-09-10 00:00:00,1.075944,1.9053047
1993-09-11 00:00:00,1.1609831,1.9053047
1993-09-12 00:00:00,1.698955,1.9053047
1993-09-13 00:00:00,1.5008351,1.9053047
1993-09-14 00:00:00,1.2176759,1.9053047
1993-09-15 00:00:00,1.1042904,1.9053047
1993-09-16 00:00:00,1.1042904,1.9053047
1993-09-17 00:00:00,1.0475975,1.9053047
1993-09-18 00:00:00,1.0195559,1.9053047
1993-09-19 00:00:00,1.1042904,1.9053047
1993-09-20 00:00:00,1.1893295,1.9053047
1993-09-21 00:00:00,1.0475975,1.9053047
1993-09-22 00:00:00,0.96286315,1.9053047
1993-09-23 00:00:00,0.90617037,1.9053047
1993-09-24 00:00:00,0.87782395,1.9053047
1993-09-25 00:00:00,0.90617037,1.9053047
1993-09-26 00:00:00,0.90617037,1.9053047
1993-09-27 00:00:00,0.99120957,1.9053047
1993-09-28 00:00:00,1.5858743,3.774643
1993-09-29 00:00:00,5.380329,8.654186
1993-09-30 00:00:00,5.068824,7.5818996
1993-10-01 00:00:00,3.652723,7.0926957
1993-10-02 00:00:00,2.9449775,6.7223635
1993-10-03 00:00:00,2.378659,6.382207
1993-10-04 00:00:00,2.3219662,6.001207
1993-10-05 00:00:00,2.9449775,5.9484763
1993-10-06 00:00:00,3.9642286,7.231075
1993-10-07 00:00:00,5.0404773,7.1728578
1993-10-08 00:00:00,4.3040805,6.8256907
1993-10-09 00:00:00,3.652723,6.493154
1993-10-10 00:00:00,3.1997902,6.1371474
1993-10-11 00:00:00,2.8599381,5.7521853
1993-10-12 00:00:00,2.5484326,5.3812437
1993-10-13 00:00:00,2.2936199,5.1431947
1993-10-14 00:00:00,4.3040805,6.357823
1993-10-15 00:00:00,6.1447678,6.516014
1993-10-16 00:00:00,5.0404773,6.371234
1993-10-17 00:00:00,4.558893,6.158788
1993-10-18 00:00:00,4.247388,6.639763
1993-10-19 00:00:00,6.6827397,7.983321
1993-10-20 00:00:00,7.1076307,7.3401933
1993-10-21 00:00:00,5.408371,6.9067674
1993-10-22 00:00:00,4.6439323,8.023555
1993-10-23 00:00:00,9.68441,13.802563
1993-10-24 00:00:00,10.420502,11.069117
1993-10-25 00:00:00,7.8720694,9.655454
1993-10-26 00:00:00,6.427927,8.765438
1993-10-27 00:00:00,5.351983,8.058607
1993-10-28 00:00:00,4.955438,8.484717
1993-10-29 00:00:00,10.98682,12.929006
1993-10-30 00:00:00,10.902085,10.591189
1993-10-31 00:00:00,8.6932,9.274149
1993-11-01 00:00:00,9.797491,9.957815
1993-11-02 00:00:00,12.912546,18.640348
1993-11-03 00:00:00,16.225418,23.257763
1993-11-04 00:00:00,14.130222,17.862194
1993-11-05 00:00:00,13.337132,16.188538
1993-11-06 00:00:00,12.742468,15.366796
1993-11-07 00:00:00,22.172066,27.63012
1993-11-08 00:00:00,19.481901,23.084637
1993-11-09 00:00:00,14.894661,18.082563
1993-11-10 00:00:00,11.949683,15.064434
1993-11-11 00:00:00,10.108996,13.07409
1993-11-12 00:00:00,8.806586,11.209629
1993-11-13 00:00:00,8.098536,9.780422
1993-11-14 00:00:00,7.617256,9.00684
1993-11-15 00:00:00,7.1076307,8.390533
1993-11-16 00:00:00,6.9375525,7.9424777
1993-11-17 00:00:00,7.0225916,7.8592677
1993-11-18 00:00:00,6.6827397,7.947964
1993-11-19 00:00:00,9.033052,14.11864
1993-11-20 00:00:00,10.477195,15.119298
1993-11-21 00:00:00,26.16464,28.587496
1993-11-22 00:00:00,32.281063,29.587238
1993-11-23 00:00:00,28.118713,23.835054
1993-11-24 00:00:00,21.719131,19.533716
1993-11-25 00:00:00,16.621962,16.517721
1993-11-26 00:00:00,13.337132,14.168932
1993-11-27 00:00:00,11.015166,12.102693
1993-11-28 00:00:00,9.712756,10.945672
1993-11-29 00:00:00,10.024261,11.9030485
1993-11-30 00:00:00,35.112957,32.45449
1993-12-01 00:00:00,36.528755,31.365442
1993-12-02 00:00:00,30.582106,25.02926
1993-12-03 00:00:00,22.228758,20.555407
1993-12-04 00:00:00,17.669865,17.582691
1993-12-05 00:00:00,15.149473,14.858694
1993-12-06 00:00:00,22.455225,21.240597
1993-12-07 00:00:00,37.661392,40.036392
1993-12-08 00:00:00,33.414,34.660633
1993-12-09 00:00:00,27.608782,28.11658
1993-12-10 00:00:00,22.257105,23.354689
1993-12-11 00:00:00,18.405956,20.524925
1993-12-12 00:00:00,47.28911,41.80911
1993-12-13 00:00:00,107.03783,82.287766
1993-12-14 00:00:00,96.27717,74.79609
